job,model,dataset,metric,src_layer,tgt_layer,sdc_group,rows,finite_rows,non_finite_rows,non_finite_rate
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,14,15,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,14,15,significant_sdc,224,160,64,0.2857142857142857
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,15,16,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,15,16,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,15,16,significant_sdc,224,160,64,0.2857142857142857
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,16,17,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,16,17,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,16,17,significant_sdc,224,154,70,0.3125
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,17,18,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,17,18,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,17,18,significant_sdc,224,150,74,0.3303571428571429
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,18,19,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,18,19,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,18,19,significant_sdc,224,151,73,0.3258928571428571
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,19,20,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,19,20,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,19,20,significant_sdc,224,143,81,0.3616071428571429
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,20,21,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,20,21,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,20,21,significant_sdc,224,139,85,0.3794642857142857
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,21,22,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,21,22,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,21,22,significant_sdc,224,137,87,0.3883928571428571
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,22,23,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,22,23,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,22,23,significant_sdc,224,133,91,0.40625
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,23,24,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,23,24,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,23,24,significant_sdc,224,131,93,0.4151785714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,24,25,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,24,25,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,24,25,significant_sdc,224,128,96,0.4285714285714286
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,25,26,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,25,26,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,25,26,significant_sdc,224,127,97,0.4330357142857143
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,26,27,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,26,27,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,abs_std_diff,26,27,significant_sdc,224,123,101,0.4508928571428571
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,0,1,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,0,1,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,0,1,significant_sdc,224,180,44,0.1964285714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,1,2,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,1,2,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,1,2,significant_sdc,224,180,44,0.1964285714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,2,3,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,2,3,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,2,3,significant_sdc,224,180,44,0.1964285714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,3,4,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,3,4,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,3,4,significant_sdc,224,173,51,0.2276785714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,4,5,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,4,5,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,4,5,significant_sdc,224,173,51,0.2276785714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,5,6,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,5,6,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,5,6,significant_sdc,224,177,47,0.2098214285714286
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,6,7,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,6,7,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,6,7,significant_sdc,224,177,47,0.2098214285714286
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,7,8,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,7,8,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,7,8,significant_sdc,224,173,51,0.2276785714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,8,9,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,8,9,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,8,9,significant_sdc,224,166,58,0.2589285714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,9,10,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,9,10,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,9,10,significant_sdc,224,164,60,0.2678571428571429
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,10,11,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,10,11,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,10,11,significant_sdc,224,164,60,0.2678571428571429
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,11,12,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,11,12,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,11,12,significant_sdc,224,162,62,0.2767857142857143
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,12,13,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,12,13,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,12,13,significant_sdc,224,158,66,0.2946428571428571
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,13,14,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,13,14,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,13,14,significant_sdc,224,159,65,0.2901785714285714
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,14,15,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,14,15,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,14,15,significant_sdc,224,160,64,0.2857142857142857
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,15,16,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,15,16,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,15,16,significant_sdc,224,157,67,0.2991071428571429
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,16,17,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,16,17,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,16,17,significant_sdc,224,150,74,0.3303571428571429
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,17,18,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,17,18,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,17,18,significant_sdc,224,149,75,0.3348214285714286
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,18,19,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,18,19,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,18,19,significant_sdc,224,146,78,0.3482142857142857
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,19,20,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,19,20,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,19,20,significant_sdc,224,137,87,0.3883928571428571
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,20,21,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,20,21,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,20,21,significant_sdc,224,139,85,0.3794642857142857
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,21,22,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,21,22,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,21,22,significant_sdc,224,134,90,0.4017857142857143
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,22,23,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,22,23,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,22,23,significant_sdc,224,133,91,0.40625
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,23,24,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,23,24,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,23,24,significant_sdc,224,129,95,0.4241071428571429
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,24,25,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,24,25,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,24,25,significant_sdc,224,128,96,0.4285714285714286
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,25,26,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,25,26,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,25,26,significant_sdc,224,126,98,0.4375
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,26,27,non_sdc,5540,5540,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,26,27,non_significant_sdc,1723,1723,0,0.0
qwen25_vl_earthvqa,Qwen2.5-VL-7B,EarthVQA,l2_distance,26,27,significant_sdc,224,123,101,0.4508928571428571
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,0,1,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,0,1,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,0,1,significant_sdc,264,216,48,0.18181818181818177
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,1,2,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,1,2,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,1,2,significant_sdc,264,214,50,0.18939393939393945
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,2,3,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,2,3,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,2,3,significant_sdc,264,212,52,0.19696969696969702
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,3,4,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,3,4,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,3,4,significant_sdc,264,209,55,0.20833333333333337
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,4,5,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,4,5,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,4,5,significant_sdc,264,205,59,0.2234848484848485
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,5,6,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,5,6,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,5,6,significant_sdc,264,202,62,0.23484848484848486
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,6,7,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,6,7,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,6,7,significant_sdc,264,204,60,0.2272727272727273
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,7,8,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,7,8,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,7,8,significant_sdc,264,197,67,0.2537878787878788
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,8,9,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,8,9,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,8,9,significant_sdc,264,190,74,0.2803030303030303
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,9,10,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,9,10,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,9,10,significant_sdc,264,186,78,0.2954545454545454
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,10,11,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,10,11,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,10,11,significant_sdc,264,184,80,0.303030303030303
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,11,12,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,11,12,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,11,12,significant_sdc,264,180,84,0.31818181818181823
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,12,13,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,12,13,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,12,13,significant_sdc,264,173,91,0.3446969696969697
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,13,14,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,13,14,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,13,14,significant_sdc,264,168,96,0.36363636363636365
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,14,15,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,14,15,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,14,15,significant_sdc,264,172,92,0.3484848484848485
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,15,16,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,15,16,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,15,16,significant_sdc,264,169,95,0.35984848484848486
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,16,17,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,16,17,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,16,17,significant_sdc,264,169,95,0.35984848484848486
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,17,18,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,17,18,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,17,18,significant_sdc,264,166,98,0.3712121212121212
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,18,19,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,18,19,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,18,19,significant_sdc,264,161,103,0.39015151515151514
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,19,20,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,19,20,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,19,20,significant_sdc,264,157,107,0.4053030303030303
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,20,21,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,20,21,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,20,21,significant_sdc,264,154,110,0.41666666666666663
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,21,22,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,21,22,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,21,22,significant_sdc,264,152,112,0.4242424242424242
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,22,23,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,22,23,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,22,23,significant_sdc,264,147,117,0.44318181818181823
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,23,24,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,23,24,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,23,24,significant_sdc,264,144,120,0.4545454545454546
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,24,25,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,24,25,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,24,25,significant_sdc,264,139,125,0.4734848484848485
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,25,26,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,25,26,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,25,26,significant_sdc,264,134,130,0.49242424242424243
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,26,27,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,26,27,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,26,27,significant_sdc,264,126,138,0.5227272727272727
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,0,1,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,0,1,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,0,1,significant_sdc,264,216,48,0.18181818181818177
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,1,2,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,1,2,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,1,2,significant_sdc,264,214,50,0.18939393939393945
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,2,3,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,2,3,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,2,3,significant_sdc,264,212,52,0.19696969696969702
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,3,4,non_sdc,5906,5906,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,3,4,non_significant_sdc,1327,1327,0,0.0
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,3,4,significant_sdc,264,209,55,0.20833333333333337
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,abs_mean_diff,4,5,non_sdc,5906,5906,0,0.0
